station_id,station_name,longitude_wgs84,latitude_wgs84,month,time_period,total_count,number_of_records,average_hourly_count,median_hourly_count,standard_deviation,coefficient_of_variation
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-08,weekend_public_holiday,477.0,240,1.9875,2.0,2.003096452368069,1.0078472716317328
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-09,weekday_offpeak,1059.0,396,2.6742424242424243,2.0,2.9004483602451536,1.0845869222446467
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-09,weekday_peak,546.0,132,4.136363636363637,4.0,2.7092511212051864,0.6549837875441109
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-09,weekend_public_holiday,430.0,192,2.2395833333333335,2.0,2.2219504269504937,0.9921267022662669
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-10,weekday_offpeak,886.0,378,2.3439153439153437,1.0,2.7423832329796403,1.1700009729867993
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-10,weekday_peak,436.0,126,3.4603174603174605,3.0,2.80756348074495,0.8113600884721645
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-10,weekend_public_holiday,363.0,240,1.5125,1.0,1.8702275385698666,1.2365140750875152
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-11,weekday_offpeak,710.0,360,1.9722222222222223,1.0,2.29552199549836,1.1639266456048023
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-11,weekday_peak,386.0,120,3.216666666666667,3.0,2.272167488993541,0.706373312640479
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-11,weekend_public_holiday,330.0,240,1.375,1.0,1.5310591952678472,1.1134975965584344
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-12,weekday_offpeak,638.0,378,1.687830687830688,1.0,1.8477630185845977,1.0947561458071753
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-12,weekday_peak,369.0,126,2.9285714285714284,2.0,2.383874397458294,0.8140058918150272
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-12,weekend_public_holiday,244.0,240,1.0166666666666666,0.5,1.3318331867685103,1.309999855837879
