station_id,station_name,longitude_wgs84,latitude_wgs84,month,peak_offpeak_ratio,weekday_weekend_ratio,peak_share,weekend_share,ratio_reliable
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-07,1.4936601859678784,1.6840104537894987,0.2754911131898971,0.17118802619270346,True
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-08,1.6275167785234899,1.376659678546471,0.2613146551724138,0.25700431034482757,True
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-09,1.546742209631728,1.3572938689217757,0.2683046683046683,0.2113022113022113,True
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-10,1.4762979683972914,1.734225370589007,0.2587537091988131,0.21543026706231455,True
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-11,1.6309859154929578,1.6606060606060604,0.270687237026648,0.2314165497896213,True
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2025-12,1.7351097178683383,1.9652615144418424,0.2949640287769784,0.1950439648281375,True
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2026-01,1.3574144486692015,1.3181504485852313,0.22884615384615384,0.2653846153846154,True
5680,Zählfeld B_39.5_2_G (veraltet),10.036357,53.57573,2026-02,1.6207627118644068,1.321818181818182,0.2692713833157339,0.23231256599788808,True
5683,Zählfeld G_40.1_1_G (veraltet),10.042909,53.5987,2025-01,2.1,1.6363636363636362,0.32941176470588235,0.2,True
5683,Zählfeld G_40.1_1_G (veraltet),10.042909,53.5987,2025-02,1.7625000000000002,1.4514285714285715,0.29012345679012347,0.21604938271604937,True
